,Date,Visitor/Neutral,PTS,Home/Neutral,PTS.1
1038,"Sat, Mar 16, 2019",Portland Trail Blazers,103,San Antonio Spurs,108
1039,"Sat, Mar 16, 2019",Indiana Pacers,100,Denver Nuggets,102
1040,"Sat, Mar 16, 2019",Brooklyn Nets,98,Utah Jazz,114
1041,"Sun, Mar 17, 2019",Los Angeles Lakers,123,New York Knicks,124
1042,"Sun, Mar 17, 2019",Charlotte Hornets,75,Miami Heat,93
1043,"Sun, Mar 17, 2019",Philadelphia 76ers,130,Milwaukee Bucks,125
1044,"Sun, Mar 17, 2019",Toronto Raptors,107,Detroit Pistons,110
1045,"Sun, Mar 17, 2019",Atlanta Hawks,91,Orlando Magic,101
1046,"Sun, Mar 17, 2019",Chicago Bulls,102,Sacramento Kings,129
1047,"Sun, Mar 17, 2019",Minnesota Timberwolves,102,Houston Rockets,117
1048,"Sun, Mar 17, 2019",Brooklyn Nets,116,Los Angeles Clippers,119
1049,"Mon, Mar 18, 2019",Detroit Pistons,119,Cleveland Cavaliers,126
1050,"Mon, Mar 18, 2019",Utah Jazz,116,Washington Wizards,95
1051,"Mon, Mar 18, 2019",Denver Nuggets,114,Boston Celtics,105
1052,"Mon, Mar 18, 2019",New York Knicks,92,Toronto Raptors,128
1053,"Mon, Mar 18, 2019",Miami Heat,116,Oklahoma City Thunder,107
1054,"Mon, Mar 18, 2019",Golden State Warriors,105,San Antonio Spurs,111
1055,"Mon, Mar 18, 2019",New Orleans Pelicans,129,Dallas Mavericks,125
1056,"Mon, Mar 18, 2019",Chicago Bulls,116,Phoenix Suns,101
1057,"Mon, Mar 18, 2019",Indiana Pacers,98,Portland Trail Blazers,106
1058,"Tue, Mar 19, 2019",Philadelphia 76ers,118,Charlotte Hornets,114
1059,"Tue, Mar 19, 2019",Houston Rockets,121,Atlanta Hawks,105
1060,"Tue, Mar 19, 2019",Los Angeles Lakers,101,Milwaukee Bucks,115
1061,"Tue, Mar 19, 2019",Golden State Warriors,117,Minnesota Timberwolves,107
1062,"Tue, Mar 19, 2019",Brooklyn Nets,123,Sacramento Kings,121
1063,"Tue, Mar 19, 2019",Indiana Pacers,109,Los Angeles Clippers,115
1064,"Wed, Mar 20, 2019",Milwaukee Bucks,102,Cleveland Cavaliers,107
1065,"Wed, Mar 20, 2019",New Orleans Pelicans,96,Orlando Magic,119
1066,"Wed, Mar 20, 2019",Boston Celtics,115,Philadelphia 76ers,118
1067,"Wed, Mar 20, 2019",Utah Jazz,137,New York Knicks,116
1068,"Wed, Mar 20, 2019",Washington Wizards,120,Chicago Bulls,126
1069,"Wed, Mar 20, 2019",Houston Rockets,125,Memphis Grizzlies,126
1070,"Wed, Mar 20, 2019",Miami Heat,110,San Antonio Spurs,105
1071,"Wed, Mar 20, 2019",Toronto Raptors,123,Oklahoma City Thunder,114
1072,"Wed, Mar 20, 2019",Dallas Mavericks,118,Portland Trail Blazers,126
1073,"Thu, Mar 21, 2019",Minnesota Timberwolves,106,Charlotte Hornets,113
1074,"Thu, Mar 21, 2019",Denver Nuggets,113,Washington Wizards,108
1075,"Thu, Mar 21, 2019",Utah Jazz,114,Atlanta Hawks,117
1076,"Thu, Mar 21, 2019",Detroit Pistons,118,Phoenix Suns,98
1077,"Thu, Mar 21, 2019",Dallas Mavericks,100,Sacramento Kings,116
1078,"Thu, Mar 21, 2019",Indiana Pacers,89,Golden State Warriors,112
1079,"Fri, Mar 22, 2019",Memphis Grizzlies,119,Orlando Magic,123
1080,"Fri, Mar 22, 2019",Los Angeles Clippers,110,Cleveland Cavaliers,108
1081,"Fri, Mar 22, 2019",Denver Nuggets,111,New York Knicks,93
1082,"Fri, Mar 22, 2019",Oklahoma City Thunder,116,Toronto Raptors,109
1083,"Fri, Mar 22, 2019",San Antonio Spurs,105,Houston Rockets,111
1084,"Fri, Mar 22, 2019",Miami Heat,87,Milwaukee Bucks,116
1085,"Fri, Mar 22, 2019",Brooklyn Nets,111,Los Angeles Lakers,106
1086,"Sat, Mar 23, 2019",Boston Celtics,117,Charlotte Hornets,124
1087,"Sat, Mar 23, 2019",Miami Heat,113,Washington Wizards,108
1088,"Sat, Mar 23, 2019",Philadelphia 76ers,127,Atlanta Hawks,129
1089,"Sat, Mar 23, 2019",Utah Jazz,114,Chicago Bulls,83
1090,"Sat, Mar 23, 2019",Minnesota Timberwolves,112,Memphis Grizzlies,99
1091,"Sat, Mar 23, 2019",Dallas Mavericks,126,Golden State Warriors,91
1092,"Sat, Mar 23, 2019",Detroit Pistons,112,Portland Trail Blazers,117
1093,"Sat, Mar 23, 2019",Phoenix Suns,103,Sacramento Kings,112
1094,"Sun, Mar 24, 2019",Los Angeles Clippers,124,New York Knicks,113
1095,"Sun, Mar 24, 2019",Cleveland Cavaliers,105,Milwaukee Bucks,127
1096,"Sun, Mar 24, 2019",Denver Nuggets,88,Indiana Pacers,124
1097,"Sun, Mar 24, 2019",Charlotte Hornets,115,Toronto Raptors,114
1098,"Sun, Mar 24, 2019",Houston Rockets,113,New Orleans Pelicans,90
1099,"Sun, Mar 24, 2019",San Antonio Spurs,115,Boston Celtics,96
1100,"Sun, Mar 24, 2019",Detroit Pistons,114,Golden State Warriors,121
1101,"Sun, Mar 24, 2019",Sacramento Kings,106,Los Angeles Lakers,111
1102,"Mon, Mar 25, 2019",Philadelphia 76ers,98,Orlando Magic,119
1103,"Mon, Mar 25, 2019",Oklahoma City Thunder,103,Memphis Grizzlies,115
1104,"Mon, Mar 25, 2019",Phoenix Suns,92,Utah Jazz,125
1105,"Mon, Mar 25, 2019",Brooklyn Nets,144,Portland Trail Blazers,148
1106,"Tue, Mar 26, 2019",San Antonio Spurs,116,Charlotte Hornets,125
1107,"Tue, Mar 26, 2019",Boston Celtics,116,Cleveland Cavaliers,106
1108,"Tue, Mar 26, 2019",Orlando Magic,104,Miami Heat,99
1109,"Tue, Mar 26, 2019",Chicago Bulls,103,Toronto Raptors,112
1110,"Tue, Mar 26, 2019",Houston Rockets,94,Milwaukee Bucks,108
1111,"Tue, Mar 26, 2019",Los Angeles Clippers,122,Minnesota Timberwolves,111
1112,"Tue, Mar 26, 2019",Atlanta Hawks,130,New Orleans Pelicans,120
1113,"Tue, Mar 26, 2019",Sacramento Kings,125,Dallas Mavericks,121
1114,"Tue, Mar 26, 2019",Detroit Pistons,92,Denver Nuggets,95
1115,"Tue, Mar 26, 2019",Washington Wizards,106,Los Angeles Lakers,124
1116,"Wed, Mar 27, 2019",Portland Trail Blazers,118,Chicago Bulls,98
1117,"Wed, Mar 27, 2019",Golden State Warriors,118,Memphis Grizzlies,103
1118,"Wed, Mar 27, 2019",Indiana Pacers,99,Oklahoma City Thunder,107
1119,"Wed, Mar 27, 2019",Washington Wizards,124,Phoenix Suns,121
1120,"Wed, Mar 27, 2019",Los Angeles Lakers,100,Utah Jazz,115
1121,"Thu, Mar 28, 2019",Orlando Magic,98,Detroit Pistons,115
1122,"Thu, Mar 28, 2019",Brooklyn Nets,110,Philadelphia 76ers,123
1123,"Thu, Mar 28, 2019",Dallas Mavericks,99,Miami Heat,105
1124,"Thu, Mar 28, 2019",Toronto Raptors,117,New York Knicks,92
1125,"Thu, Mar 28, 2019",Denver Nuggets,85,Houston Rockets,112
1126,"Thu, Mar 28, 2019",Los Angeles Clippers,118,Milwaukee Bucks,128
1127,"Thu, Mar 28, 2019",Sacramento Kings,118,New Orleans Pelicans,121
1128,"Thu, Mar 28, 2019",Cleveland Cavaliers,110,San Antonio Spurs,116
1129,"Fri, Mar 29, 2019",Indiana Pacers,112,Boston Celtics,114
1130,"Fri, Mar 29, 2019",Portland Trail Blazers,118,Atlanta Hawks,98
1131,"Fri, Mar 29, 2019",Golden State Warriors,130,Minnesota Timberwolves,131
1132,"Fri, Mar 29, 2019",Denver Nuggets,115,Oklahoma City Thunder,105
1133,"Fri, Mar 29, 2019",Washington Wizards,124,Utah Jazz,128
1134,"Fri, Mar 29, 2019",Charlotte Hornets,115,Los Angeles Lakers,129
1135,"Sat, Mar 30, 2019",Cleveland Cavaliers,108,Los Angeles Clippers,132
1136,"Sat, Mar 30, 2019",Boston Celtics,96,Brooklyn Nets,110
1137,"Sat, Mar 30, 2019",Sacramento Kings,108,Houston Rockets,119
1138,"Sat, Mar 30, 2019",Portland Trail Blazers,90,Detroit Pistons,99
1139,"Sat, Mar 30, 2019",Orlando Magic,121,Indiana Pacers,116
1140,"Sat, Mar 30, 2019",Miami Heat,100,New York Knicks,92
1141,"Sat, Mar 30, 2019",Toronto Raptors,124,Chicago Bulls,101
1142,"Sat, Mar 30, 2019",Philadelphia 76ers,118,Minnesota Timberwolves,109
1143,"Sat, Mar 30, 2019",Memphis Grizzlies,120,Phoenix Suns,115
1144,"Sun, Mar 31, 2019",Milwaukee Bucks,135,Atlanta Hawks,136
1145,"Sun, Mar 31, 2019",Dallas Mavericks,106,Oklahoma City Thunder,103
1146,"Sun, Mar 31, 2019",Los Angeles Lakers,130,New Orleans Pelicans,102
1147,"Sun, Mar 31, 2019",Sacramento Kings,113,San Antonio Spurs,106
1148,"Sun, Mar 31, 2019",Washington Wizards,95,Denver Nuggets,90
1149,"Sun, Mar 31, 2019",Charlotte Hornets,90,Golden State Warriors,137
1150,"Sun, Mar 31, 2019",Memphis Grizzlies,96,Los Angeles Clippers,113
1151,"Mon, Apr 1, 2019",Detroit Pistons,102,Indiana Pacers,111
1152,"Mon, Apr 1, 2019",Miami Heat,105,Boston Celtics,110
1153,"Mon, Apr 1, 2019",Milwaukee Bucks,131,Brooklyn Nets,121
1154,"Mon, Apr 1, 2019",Chicago Bulls,105,New York Knicks,113
1155,"Mon, Apr 1, 2019",Orlando Magic,109,Toronto Raptors,121
1156,"Mon, Apr 1, 2019",Portland Trail Blazers,132,Minnesota Timberwolves,122
1157,"Mon, Apr 1, 2019",Philadelphia 76ers,102,Dallas Mavericks,122
1158,"Mon, Apr 1, 2019",Charlotte Hornets,102,Utah Jazz,111
1159,"Mon, Apr 1, 2019",Cleveland Cavaliers,113,Phoenix Suns,122
1160,"Tue, Apr 2, 2019",Los Angeles Lakers,103,Oklahoma City Thunder,119
1161,"Tue, Apr 2, 2019",Atlanta Hawks,111,San Antonio Spurs,117
1162,"Tue, Apr 2, 2019",Houston Rockets,130,Sacramento Kings,105
1163,"Tue, Apr 2, 2019",Denver Nuggets,102,Golden State Warriors,116
1164,"Wed, Apr 3, 2019",Indiana Pacers,108,Detroit Pistons,89
1165,"Wed, Apr 3, 2019",New York Knicks,100,Orlando Magic,114
1166,"Wed, Apr 3, 2019",Chicago Bulls,115,Washington Wizards,114
1167,"Wed, Apr 3, 2019",Philadelphia 76ers,122,Atlanta Hawks,130
1168,"Wed, Apr 3, 2019",Toronto Raptors,115,Brooklyn Nets,105
1169,"Wed, Apr 3, 2019",Boston Celtics,112,Miami Heat,102
1170,"Wed, Apr 3, 2019",Charlotte Hornets,115,New Orleans Pelicans,109
1171,"Wed, Apr 3, 2019",Minnesota Timberwolves,110,Dallas Mavericks,108
1172,"Wed, Apr 3, 2019",San Antonio Spurs,85,Denver Nuggets,113
1173,"Wed, Apr 3, 2019",Utah Jazz,118,Phoenix Suns,97
1174,"Wed, Apr 3, 2019",Memphis Grizzlies,89,Portland Trail Blazers,116
1175,"Wed, Apr 3, 2019",Houston Rockets,135,Los Angeles Clippers,103
1176,"Thu, Apr 4, 2019",Milwaukee Bucks,128,Philadelphia 76ers,122
1177,"Thu, Apr 4, 2019",Cleveland Cavaliers,104,Sacramento Kings,117
1178,"Thu, Apr 4, 2019",Golden State Warriors,108,Los Angeles Lakers,90
1179,"Fri, Apr 5, 2019",Toronto Raptors,111,Charlotte Hornets,113
1180,"Fri, Apr 5, 2019",Atlanta Hawks,113,Orlando Magic,149
1181,"Fri, Apr 5, 2019",San Antonio Spurs,129,Washington Wizards,112
1182,"Fri, Apr 5, 2019",New York Knicks,96,Houston Rockets,120
1183,"Fri, Apr 5, 2019",Boston Celtics,117,Indiana Pacers,97
1184,"Fri, Apr 5, 2019",Miami Heat,109,Minnesota Timberwolves,111
1185,"Fri, Apr 5, 2019",Detroit Pistons,110,Oklahoma City Thunder,123
1186,"Fri, Apr 5, 2019",Memphis Grizzlies,122,Dallas Mavericks,112
1187,"Fri, Apr 5, 2019",Sacramento Kings,98,Utah Jazz,119
1188,"Fri, Apr 5, 2019",New Orleans Pelicans,126,Phoenix Suns,133
1189,"Fri, Apr 5, 2019",Portland Trail Blazers,110,Denver Nuggets,119
1190,"Fri, Apr 5, 2019",Cleveland Cavaliers,114,Golden State Warriors,120
1191,"Fri, Apr 5, 2019",Los Angeles Lakers,122,Los Angeles Clippers,117
1192,"Sat, Apr 6, 2019",Brooklyn Nets,133,Milwaukee Bucks,128
1193,"Sat, Apr 6, 2019",Philadelphia 76ers,116,Chicago Bulls,96
1194,"Sun, Apr 7, 2019",Miami Heat,109,Toronto Raptors,117
1195,"Sun, Apr 7, 2019",San Antonio Spurs,112,Cleveland Cavaliers,90
1196,"Sun, Apr 7, 2019",Oklahoma City Thunder,132,Minnesota Timberwolves,126
1197,"Sun, Apr 7, 2019",Charlotte Hornets,104,Detroit Pistons,91
1198,"Sun, Apr 7, 2019",Brooklyn Nets,108,Indiana Pacers,96
1199,"Sun, Apr 7, 2019",Dallas Mavericks,129,Memphis Grizzlies,127
1200,"Sun, Apr 7, 2019",Phoenix Suns,113,Houston Rockets,149
1201,"Sun, Apr 7, 2019",Atlanta Hawks,107,Milwaukee Bucks,115
1202,"Sun, Apr 7, 2019",Orlando Magic,116,Boston Celtics,108
1203,"Sun, Apr 7, 2019",Washington Wizards,110,New York Knicks,113
1204,"Sun, Apr 7, 2019",Los Angeles Clippers,104,Golden State Warriors,131
1205,"Sun, Apr 7, 2019",Denver Nuggets,108,Portland Trail Blazers,115
1206,"Sun, Apr 7, 2019",New Orleans Pelicans,133,Sacramento Kings,129
1207,"Sun, Apr 7, 2019",Utah Jazz,109,Los Angeles Lakers,113
1208,"Tue, Apr 9, 2019",Charlotte Hornets,124,Cleveland Cavaliers,97
1209,"Tue, Apr 9, 2019",Memphis Grizzlies,93,Detroit Pistons,100
1210,"Tue, Apr 9, 2019",Boston Celtics,116,Washington Wizards,110
1211,"Tue, Apr 9, 2019",Philadelphia 76ers,99,Miami Heat,122
1212,"Tue, Apr 9, 2019",New York Knicks,96,Chicago Bulls,86
1213,"Tue, Apr 9, 2019",Toronto Raptors,120,Minnesota Timberwolves,100
1214,"Tue, Apr 9, 2019",Golden State Warriors,112,New Orleans Pelicans,103
1215,"Tue, Apr 9, 2019",Phoenix Suns,109,Dallas Mavericks,120
1216,"Tue, Apr 9, 2019",Denver Nuggets,108,Utah Jazz,118
1217,"Tue, Apr 9, 2019",Houston Rockets,111,Oklahoma City Thunder,112
1218,"Tue, Apr 9, 2019",Portland Trail Blazers,104,Los Angeles Lakers,101
1219,"Wed, Apr 10, 2019",Indiana Pacers,135,Atlanta Hawks,134
1220,"Wed, Apr 10, 2019",Miami Heat,94,Brooklyn Nets,113
1221,"Wed, Apr 10, 2019",Orlando Magic,122,Charlotte Hornets,114
1222,"Wed, Apr 10, 2019",Golden State Warriors,117,Memphis Grizzlies,132
1223,"Wed, Apr 10, 2019",Oklahoma City Thunder,127,Milwaukee Bucks,116
1224,"Wed, Apr 10, 2019",Detroit Pistons,115,New York Knicks,89
1225,"Wed, Apr 10, 2019",Chicago Bulls,109,Philadelphia 76ers,125
1226,"Wed, Apr 10, 2019",Dallas Mavericks,94,San Antonio Spurs,105
1227,"Wed, Apr 10, 2019",Minnesota Timberwolves,95,Denver Nuggets,99
1228,"Wed, Apr 10, 2019",Utah Jazz,137,Los Angeles Clippers,143
1229,"Wed, Apr 10, 2019",Sacramento Kings,131,Portland Trail Blazers,136
1231,"Sat, Apr 13, 2019",Brooklyn Nets,111,Philadelphia 76ers,102
1232,"Sat, Apr 13, 2019",Orlando Magic,104,Toronto Raptors,101
1233,"Sat, Apr 13, 2019",Los Angeles Clippers,104,Golden State Warriors,121
1234,"Sat, Apr 13, 2019",San Antonio Spurs,101,Denver Nuggets,96
1235,"Sun, Apr 14, 2019",Indiana Pacers,74,Boston Celtics,84
1236,"Sun, Apr 14, 2019",Oklahoma City Thunder,99,Portland Trail Blazers,104
1237,"Sun, Apr 14, 2019",Detroit Pistons,86,Milwaukee Bucks,121
1238,"Sun, Apr 14, 2019",Utah Jazz,90,Houston Rockets,122
1239,"Mon, Apr 15, 2019",Brooklyn Nets,123,Philadelphia 76ers,145
1240,"Mon, Apr 15, 2019",Los Angeles Clippers,135,Golden State Warriors,131
1241,"Tue, Apr 16, 2019",Orlando Magic,82,Toronto Raptors,111
1242,"Tue, Apr 16, 2019",San Antonio Spurs,105,Denver Nuggets,114
1243,"Tue, Apr 16, 2019",Oklahoma City Thunder,94,Portland Trail Blazers,114
1244,"Wed, Apr 17, 2019",Indiana Pacers,91,Boston Celtics,99
1245,"Wed, Apr 17, 2019",Detroit Pistons,99,Milwaukee Bucks,120
1246,"Wed, Apr 17, 2019",Utah Jazz,98,Houston Rockets,118
1247,"Thu, Apr 18, 2019",Philadelphia 76ers,131,Brooklyn Nets,115
1248,"Thu, Apr 18, 2019",Denver Nuggets,108,San Antonio Spurs,118
1249,"Thu, Apr 18, 2019",Golden State Warriors,132,Los Angeles Clippers,105
1250,"Fri, Apr 19, 2019",Toronto Raptors,98,Orlando Magic,93
1251,"Fri, Apr 19, 2019",Boston Celtics,104,Indiana Pacers,96
1252,"Fri, Apr 19, 2019",Portland Trail Blazers,108,Oklahoma City Thunder,120
1253,"Sat, Apr 20, 2019",Philadelphia 76ers,112,Brooklyn Nets,108
1254,"Sat, Apr 20, 2019",Denver Nuggets,117,San Antonio Spurs,103
1255,"Sat, Apr 20, 2019",Milwaukee Bucks,119,Detroit Pistons,103
1256,"Sat, Apr 20, 2019",Houston Rockets,104,Utah Jazz,101
1257,"Sun, Apr 21, 2019",Boston Celtics,110,Indiana Pacers,106
1258,"Sun, Apr 21, 2019",Golden State Warriors,113,Los Angeles Clippers,105
1259,"Sun, Apr 21, 2019",Toronto Raptors,107,Orlando Magic,85
1260,"Sun, Apr 21, 2019",Portland Trail Blazers,111,Oklahoma City Thunder,98
1261,"Mon, Apr 22, 2019",Milwaukee Bucks,127,Detroit Pistons,104
1262,"Mon, Apr 22, 2019",Houston Rockets,91,Utah Jazz,107
1263,"Tue, Apr 23, 2019",Orlando Magic,96,Toronto Raptors,115
1264,"Tue, Apr 23, 2019",Brooklyn Nets,100,Philadelphia 76ers,122
1265,"Tue, Apr 23, 2019",San Antonio Spurs,90,Denver Nuggets,108
1266,"Tue, Apr 23, 2019",Oklahoma City Thunder,115,Portland Trail Blazers,118
1267,"Wed, Apr 24, 2019",Utah Jazz,93,Houston Rockets,100
1268,"Wed, Apr 24, 2019",Los Angeles Clippers,129,Golden State Warriors,121
1269,"Thu, Apr 25, 2019",Denver Nuggets,103,San Antonio Spurs,120
1270,"Fri, Apr 26, 2019",Golden State Warriors,129,Los Angeles Clippers,110
1271,"Sat, Apr 27, 2019",Philadelphia 76ers,95,Toronto Raptors,108
1272,"Sat, Apr 27, 2019",San Antonio Spurs,86,Denver Nuggets,90
1273,"Sun, Apr 28, 2019",Boston Celtics,112,Milwaukee Bucks,90
1274,"Sun, Apr 28, 2019",Houston Rockets,100,Golden State Warriors,104
1275,"Mon, Apr 29, 2019",Philadelphia 76ers,94,Toronto Raptors,89
1276,"Mon, Apr 29, 2019",Portland Trail Blazers,113,Denver Nuggets,121
1277,"Tue, Apr 30, 2019",Boston Celtics,102,Milwaukee Bucks,123
1278,"Tue, Apr 30, 2019",Houston Rockets,109,Golden State Warriors,115
1279,"Wed, May 1, 2019",Portland Trail Blazers,97,Denver Nuggets,90
1280,"Thu, May 2, 2019",Toronto Raptors,95,Philadelphia 76ers,116
1281,"Fri, May 3, 2019",Milwaukee Bucks,123,Boston Celtics,116
1282,"Fri, May 3, 2019",Denver Nuggets,137,Portland Trail Blazers,140
1283,"Sat, May 4, 2019",Golden State Warriors,121,Houston Rockets,126
1284,"Sun, May 5, 2019",Toronto Raptors,101,Philadelphia 76ers,96
1285,"Sun, May 5, 2019",Denver Nuggets,116,Portland Trail Blazers,112
1286,"Mon, May 6, 2019",Milwaukee Bucks,113,Boston Celtics,101
1287,"Mon, May 6, 2019",Golden State Warriors,108,Houston Rockets,112
1288,"Tue, May 7, 2019",Philadelphia 76ers,89,Toronto Raptors,125
1289,"Tue, May 7, 2019",Portland Trail Blazers,98,Denver Nuggets,124
1290,"Wed, May 8, 2019",Boston Celtics,91,Milwaukee Bucks,116
1291,"Wed, May 8, 2019",Houston Rockets,99,Golden State Warriors,104
1292,"Thu, May 9, 2019",Toronto Raptors,101,Philadelphia 76ers,112
1293,"Thu, May 9, 2019",Denver Nuggets,108,Portland Trail Blazers,119
1294,"Fri, May 10, 2019",Golden State Warriors,118,Houston Rockets,113
1295,"Sun, May 12, 2019",Portland Trail Blazers,100,Denver Nuggets,96
1296,"Sun, May 12, 2019",Philadelphia 76ers,90,Toronto Raptors,92
1297,"Tue, May 14, 2019",Portland Trail Blazers,94,Golden State Warriors,116
1298,"Wed, May 15, 2019",Toronto Raptors,100,Milwaukee Bucks,108
1299,"Thu, May 16, 2019",Portland Trail Blazers,111,Golden State Warriors,114
1300,"Fri, May 17, 2019",Toronto Raptors,103,Milwaukee Bucks,125
1301,"Sat, May 18, 2019",Golden State Warriors,110,Portland Trail Blazers,99
1302,"Sun, May 19, 2019",Milwaukee Bucks,112,Toronto Raptors,118
1303,"Mon, May 20, 2019",Golden State Warriors,119,Portland Trail Blazers,117
1304,"Tue, May 21, 2019",Milwaukee Bucks,102,Toronto Raptors,120
1305,"Thu, May 23, 2019",Toronto Raptors,105,Milwaukee Bucks,99
1306,"Sat, May 25, 2019",Milwaukee Bucks,94,Toronto Raptors,100
1307,"Thu, May 30, 2019",Golden State Warriors,109,Toronto Raptors,118
1308,"Sun, Jun 2, 2019",Golden State Warriors,109,Toronto Raptors,104
1309,"Wed, Jun 5, 2019",Toronto Raptors,123,Golden State Warriors,109
1310,"Fri, Jun 7, 2019",Toronto Raptors,105,Golden State Warriors,92
1311,"Mon, Jun 10, 2019",Golden State Warriors,106,Toronto Raptors,105
1312,"Thu, Jun 13, 2019",Toronto Raptors,114,Golden State Warriors,110
