,Date,Visitor/Neutral,PTS,Home/Neutral,PTS.1
1038,"Sun, Mar 19, 2017",Minnesota Timberwolves,109,New Orleans Pelicans,123
1039,"Sun, Mar 19, 2017",Indiana Pacers,91,Toronto Raptors,116
1040,"Sun, Mar 19, 2017",Sacramento Kings,102,San Antonio Spurs,118
1041,"Sun, Mar 19, 2017",Cleveland Cavaliers,125,Los Angeles Lakers,120
1042,"Mon, Mar 20, 2017",Atlanta Hawks,90,Charlotte Hornets,105
1043,"Mon, Mar 20, 2017",Utah Jazz,100,Indiana Pacers,107
1044,"Mon, Mar 20, 2017",Philadelphia 76ers,109,Orlando Magic,112
1045,"Mon, Mar 20, 2017",Washington Wizards,102,Boston Celtics,110
1046,"Mon, Mar 20, 2017",Denver Nuggets,124,Houston Rockets,125
1047,"Mon, Mar 20, 2017",Golden State Warriors,111,Oklahoma City Thunder,95
1048,"Mon, Mar 20, 2017",New York Knicks,105,Los Angeles Clippers,114
1049,"Tue, Mar 21, 2017",Chicago Bulls,120,Toronto Raptors,122
1050,"Tue, Mar 21, 2017",Detroit Pistons,96,Brooklyn Nets,98
1051,"Tue, Mar 21, 2017",Phoenix Suns,97,Miami Heat,112
1052,"Tue, Mar 21, 2017",Memphis Grizzlies,82,New Orleans Pelicans,95
1053,"Tue, Mar 21, 2017",Golden State Warriors,112,Dallas Mavericks,87
1054,"Tue, Mar 21, 2017",San Antonio Spurs,100,Minnesota Timberwolves,93
1055,"Tue, Mar 21, 2017",Milwaukee Bucks,93,Portland Trail Blazers,90
1056,"Tue, Mar 21, 2017",Los Angeles Clippers,133,Los Angeles Lakers,109
1057,"Wed, Mar 22, 2017",Charlotte Hornets,109,Orlando Magic,102
1058,"Wed, Mar 22, 2017",Indiana Pacers,100,Boston Celtics,109
1059,"Wed, Mar 22, 2017",Detroit Pistons,95,Chicago Bulls,117
1060,"Wed, Mar 22, 2017",Philadelphia 76ers,97,Oklahoma City Thunder,122
1061,"Wed, Mar 22, 2017",Atlanta Hawks,100,Washington Wizards,104
1062,"Wed, Mar 22, 2017",Cleveland Cavaliers,113,Denver Nuggets,126
1063,"Wed, Mar 22, 2017",Milwaukee Bucks,116,Sacramento Kings,98
1064,"Wed, Mar 22, 2017",New York Knicks,101,Utah Jazz,108
1065,"Thu, Mar 23, 2017",Phoenix Suns,98,Brooklyn Nets,126
1066,"Thu, Mar 23, 2017",Toronto Raptors,101,Miami Heat,84
1067,"Thu, Mar 23, 2017",Los Angeles Clippers,95,Dallas Mavericks,97
1068,"Thu, Mar 23, 2017",Memphis Grizzlies,90,San Antonio Spurs,97
1069,"Thu, Mar 23, 2017",New York Knicks,95,Portland Trail Blazers,110
1070,"Fri, Mar 24, 2017",Cleveland Cavaliers,112,Charlotte Hornets,105
1071,"Fri, Mar 24, 2017",Denver Nuggets,125,Indiana Pacers,117
1072,"Fri, Mar 24, 2017",Detroit Pistons,87,Orlando Magic,115
1073,"Fri, Mar 24, 2017",Brooklyn Nets,108,Washington Wizards,129
1074,"Fri, Mar 24, 2017",Phoenix Suns,120,Boston Celtics,130
1075,"Fri, Mar 24, 2017",Philadelphia 76ers,117,Chicago Bulls,107
1076,"Fri, Mar 24, 2017",New Orleans Pelicans,107,Houston Rockets,117
1077,"Fri, Mar 24, 2017",Atlanta Hawks,97,Milwaukee Bucks,100
1078,"Fri, Mar 24, 2017",Sacramento Kings,100,Golden State Warriors,114
1079,"Fri, Mar 24, 2017",Minnesota Timberwolves,119,Los Angeles Lakers,130
1080,"Sat, Mar 25, 2017",Utah Jazz,95,Los Angeles Clippers,108
1081,"Sat, Mar 25, 2017",Washington Wizards,127,Cleveland Cavaliers,115
1082,"Sat, Mar 25, 2017",Toronto Raptors,94,Dallas Mavericks,86
1083,"Sat, Mar 25, 2017",New York Knicks,98,San Antonio Spurs,106
1084,"Sat, Mar 25, 2017",Minnesota Timberwolves,100,Portland Trail Blazers,112
1085,"Sun, Mar 26, 2017",Brooklyn Nets,107,Atlanta Hawks,92
1086,"Sun, Mar 26, 2017",Phoenix Suns,106,Charlotte Hornets,120
1087,"Sun, Mar 26, 2017",Oklahoma City Thunder,125,Houston Rockets,137
1088,"Sun, Mar 26, 2017",Sacramento Kings,98,Los Angeles Clippers,97
1089,"Sun, Mar 26, 2017",Chicago Bulls,109,Milwaukee Bucks,94
1090,"Sun, Mar 26, 2017",Miami Heat,108,Boston Celtics,112
1091,"Sun, Mar 26, 2017",Philadelphia 76ers,94,Indiana Pacers,107
1092,"Sun, Mar 26, 2017",New Orleans Pelicans,115,Denver Nuggets,90
1093,"Sun, Mar 26, 2017",Memphis Grizzlies,94,Golden State Warriors,106
1094,"Sun, Mar 26, 2017",Portland Trail Blazers,97,Los Angeles Lakers,81
1095,"Mon, Mar 27, 2017",Detroit Pistons,95,New York Knicks,109
1096,"Mon, Mar 27, 2017",Orlando Magic,112,Toronto Raptors,131
1097,"Mon, Mar 27, 2017",Cleveland Cavaliers,74,San Antonio Spurs,103
1098,"Mon, Mar 27, 2017",Oklahoma City Thunder,92,Dallas Mavericks,91
1099,"Mon, Mar 27, 2017",Memphis Grizzlies,90,Sacramento Kings,91
1100,"Mon, Mar 27, 2017",New Orleans Pelicans,100,Utah Jazz,108
1101,"Tue, Mar 28, 2017",Milwaukee Bucks,118,Charlotte Hornets,108
1102,"Tue, Mar 28, 2017",Minnesota Timberwolves,115,Indiana Pacers,114
1103,"Tue, Mar 28, 2017",Phoenix Suns,91,Atlanta Hawks,95
1104,"Tue, Mar 28, 2017",Philadelphia 76ers,106,Brooklyn Nets,101
1105,"Tue, Mar 28, 2017",Miami Heat,97,Detroit Pistons,96
1106,"Tue, Mar 28, 2017",Golden State Warriors,113,Houston Rockets,106
1107,"Tue, Mar 28, 2017",Denver Nuggets,113,Portland Trail Blazers,122
1108,"Tue, Mar 28, 2017",Washington Wizards,119,Los Angeles Lakers,108
1109,"Wed, Mar 29, 2017",Oklahoma City Thunder,114,Orlando Magic,106
1110,"Wed, Mar 29, 2017",Atlanta Hawks,99,Philadelphia 76ers,92
1111,"Wed, Mar 29, 2017",Milwaukee Bucks,103,Boston Celtics,100
1112,"Wed, Mar 29, 2017",Miami Heat,105,New York Knicks,88
1113,"Wed, Mar 29, 2017",Charlotte Hornets,110,Toronto Raptors,106
1114,"Wed, Mar 29, 2017",Indiana Pacers,97,Memphis Grizzlies,110
1115,"Wed, Mar 29, 2017",Dallas Mavericks,118,New Orleans Pelicans,121
1116,"Wed, Mar 29, 2017",Golden State Warriors,110,San Antonio Spurs,98
1117,"Wed, Mar 29, 2017",Washington Wizards,124,Los Angeles Clippers,133
1118,"Wed, Mar 29, 2017",Utah Jazz,112,Sacramento Kings,82
1119,"Thu, Mar 30, 2017",Brooklyn Nets,89,Detroit Pistons,90
1120,"Thu, Mar 30, 2017",Cleveland Cavaliers,93,Chicago Bulls,99
1121,"Thu, Mar 30, 2017",Los Angeles Lakers,104,Minnesota Timberwolves,119
1122,"Thu, Mar 30, 2017",Los Angeles Clippers,124,Phoenix Suns,118
1123,"Thu, Mar 30, 2017",Houston Rockets,107,Portland Trail Blazers,117
1124,"Fri, Mar 31, 2017",Denver Nuggets,114,Charlotte Hornets,122
1125,"Fri, Mar 31, 2017",Indiana Pacers,100,Toronto Raptors,111
1126,"Fri, Mar 31, 2017",Orlando Magic,116,Boston Celtics,117
1127,"Fri, Mar 31, 2017",Philadelphia 76ers,105,Cleveland Cavaliers,122
1128,"Fri, Mar 31, 2017",Dallas Mavericks,90,Memphis Grizzlies,99
1129,"Fri, Mar 31, 2017",New York Knicks,98,Miami Heat,94
1130,"Fri, Mar 31, 2017",Detroit Pistons,105,Milwaukee Bucks,108
1131,"Fri, Mar 31, 2017",Sacramento Kings,89,New Orleans Pelicans,117
1132,"Fri, Mar 31, 2017",San Antonio Spurs,100,Oklahoma City Thunder,95
1133,"Fri, Mar 31, 2017",Washington Wizards,88,Utah Jazz,95
1134,"Fri, Mar 31, 2017",Houston Rockets,98,Golden State Warriors,107
1135,"Sat, Apr 1, 2017",Los Angeles Lakers,104,Los Angeles Clippers,115
1136,"Sat, Apr 1, 2017",Atlanta Hawks,104,Chicago Bulls,106
1137,"Sat, Apr 1, 2017",Orlando Magic,111,Brooklyn Nets,121
1138,"Sat, Apr 1, 2017",Sacramento Kings,123,Minnesota Timberwolves,117
1139,"Sat, Apr 1, 2017",Phoenix Suns,117,Portland Trail Blazers,130
1140,"Sun, Apr 2, 2017",Boston Celtics,110,New York Knicks,94
1141,"Sun, Apr 2, 2017",Charlotte Hornets,113,Oklahoma City Thunder,101
1142,"Sun, Apr 2, 2017",Memphis Grizzlies,103,Los Angeles Lakers,108
1143,"Sun, Apr 2, 2017",Dallas Mavericks,109,Milwaukee Bucks,105
1144,"Sun, Apr 2, 2017",Utah Jazz,103,San Antonio Spurs,109
1145,"Sun, Apr 2, 2017",Atlanta Hawks,82,Brooklyn Nets,91
1146,"Sun, Apr 2, 2017",Indiana Pacers,130,Cleveland Cavaliers,135
1147,"Sun, Apr 2, 2017",Denver Nuggets,116,Miami Heat,113
1148,"Sun, Apr 2, 2017",Chicago Bulls,117,New Orleans Pelicans,110
1149,"Sun, Apr 2, 2017",Philadelphia 76ers,105,Toronto Raptors,113
1150,"Sun, Apr 2, 2017",Washington Wizards,115,Golden State Warriors,139
1151,"Sun, Apr 2, 2017",Houston Rockets,123,Phoenix Suns,116
1152,"Mon, Apr 3, 2017",Portland Trail Blazers,109,Minnesota Timberwolves,110
1153,"Tue, Apr 4, 2017",Orlando Magic,102,Cleveland Cavaliers,122
1154,"Tue, Apr 4, 2017",Toronto Raptors,90,Indiana Pacers,108
1155,"Tue, Apr 4, 2017",Brooklyn Nets,141,Philadelphia 76ers,118
1156,"Tue, Apr 4, 2017",Charlotte Hornets,111,Washington Wizards,118
1157,"Tue, Apr 4, 2017",Denver Nuggets,134,New Orleans Pelicans,131
1158,"Tue, Apr 4, 2017",Chicago Bulls,91,New York Knicks,100
1159,"Tue, Apr 4, 2017",Milwaukee Bucks,79,Oklahoma City Thunder,110
1160,"Tue, Apr 4, 2017",Memphis Grizzlies,89,San Antonio Spurs,95
1161,"Tue, Apr 4, 2017",Portland Trail Blazers,87,Utah Jazz,106
1162,"Tue, Apr 4, 2017",Minnesota Timberwolves,107,Golden State Warriors,121
1163,"Tue, Apr 4, 2017",Dallas Mavericks,87,Sacramento Kings,98
1164,"Wed, Apr 5, 2017",Miami Heat,112,Charlotte Hornets,99
1165,"Wed, Apr 5, 2017",Toronto Raptors,105,Detroit Pistons,102
1166,"Wed, Apr 5, 2017",Cleveland Cavaliers,114,Boston Celtics,91
1167,"Wed, Apr 5, 2017",Denver Nuggets,104,Houston Rockets,110
1168,"Wed, Apr 5, 2017",Oklahoma City Thunder,103,Memphis Grizzlies,100
1169,"Wed, Apr 5, 2017",Los Angeles Lakers,102,San Antonio Spurs,95
1170,"Wed, Apr 5, 2017",Golden State Warriors,120,Phoenix Suns,111
1171,"Wed, Apr 5, 2017",Dallas Mavericks,101,Los Angeles Clippers,112
1172,"Thu, Apr 6, 2017",Milwaukee Bucks,89,Indiana Pacers,104
1173,"Thu, Apr 6, 2017",Brooklyn Nets,107,Orlando Magic,115
1174,"Thu, Apr 6, 2017",Chicago Bulls,102,Philadelphia 76ers,90
1175,"Thu, Apr 6, 2017",Washington Wizards,106,New York Knicks,103
1176,"Thu, Apr 6, 2017",Boston Celtics,116,Atlanta Hawks,123
1177,"Thu, Apr 6, 2017",Minnesota Timberwolves,98,Portland Trail Blazers,105
1178,"Fri, Apr 7, 2017",Atlanta Hawks,114,Cleveland Cavaliers,100
1179,"Fri, Apr 7, 2017",Miami Heat,94,Toronto Raptors,96
1180,"Fri, Apr 7, 2017",Detroit Pistons,114,Houston Rockets,109
1181,"Fri, Apr 7, 2017",New York Knicks,88,Memphis Grizzlies,101
1182,"Fri, Apr 7, 2017",San Antonio Spurs,102,Dallas Mavericks,89
1183,"Fri, Apr 7, 2017",New Orleans Pelicans,106,Denver Nuggets,122
1184,"Fri, Apr 7, 2017",Minnesota Timberwolves,113,Utah Jazz,120
1185,"Fri, Apr 7, 2017",Oklahoma City Thunder,99,Phoenix Suns,120
1186,"Fri, Apr 7, 2017",Sacramento Kings,94,Los Angeles Lakers,98
1187,"Sat, Apr 8, 2017",Chicago Bulls,106,Brooklyn Nets,107
1188,"Sat, Apr 8, 2017",Boston Celtics,121,Charlotte Hornets,114
1189,"Sat, Apr 8, 2017",Indiana Pacers,127,Orlando Magic,112
1190,"Sat, Apr 8, 2017",Milwaukee Bucks,90,Philadelphia 76ers,82
1191,"Sat, Apr 8, 2017",Miami Heat,106,Washington Wizards,103
1192,"Sat, Apr 8, 2017",Los Angeles Clippers,98,San Antonio Spurs,87
1193,"Sat, Apr 8, 2017",Utah Jazz,86,Portland Trail Blazers,101
1194,"Sat, Apr 8, 2017",New Orleans Pelicans,101,Golden State Warriors,123
1195,"Sun, Apr 9, 2017",Toronto Raptors,110,New York Knicks,97
1196,"Sun, Apr 9, 2017",Cleveland Cavaliers,125,Atlanta Hawks,126
1197,"Sun, Apr 9, 2017",Oklahoma City Thunder,106,Denver Nuggets,105
1198,"Sun, Apr 9, 2017",Detroit Pistons,103,Memphis Grizzlies,90
1199,"Sun, Apr 9, 2017",Dallas Mavericks,111,Phoenix Suns,124
1200,"Sun, Apr 9, 2017",Houston Rockets,135,Sacramento Kings,128
1201,"Sun, Apr 9, 2017",Minnesota Timberwolves,109,Los Angeles Lakers,110
1202,"Mon, Apr 10, 2017",Indiana Pacers,120,Philadelphia 76ers,111
1203,"Mon, Apr 10, 2017",Brooklyn Nets,105,Boston Celtics,114
1204,"Mon, Apr 10, 2017",Cleveland Cavaliers,121,Miami Heat,124
1205,"Mon, Apr 10, 2017",Orlando Magic,75,Chicago Bulls,122
1206,"Mon, Apr 10, 2017",Washington Wizards,105,Detroit Pistons,101
1207,"Mon, Apr 10, 2017",Charlotte Hornets,79,Milwaukee Bucks,89
1208,"Mon, Apr 10, 2017",San Antonio Spurs,98,Portland Trail Blazers,99
1209,"Mon, Apr 10, 2017",Utah Jazz,105,Golden State Warriors,99
1210,"Mon, Apr 10, 2017",Houston Rockets,96,Los Angeles Clippers,125
1211,"Tue, Apr 11, 2017",Charlotte Hornets,76,Atlanta Hawks,103
1212,"Tue, Apr 11, 2017",Oklahoma City Thunder,100,Minnesota Timberwolves,98
1213,"Tue, Apr 11, 2017",Denver Nuggets,109,Dallas Mavericks,91
1214,"Tue, Apr 11, 2017",New Orleans Pelicans,96,Los Angeles Lakers,108
1215,"Tue, Apr 11, 2017",Phoenix Suns,104,Sacramento Kings,129
1216,"Wed, Apr 12, 2017",Milwaukee Bucks,94,Boston Celtics,112
1217,"Wed, Apr 12, 2017",Brooklyn Nets,73,Chicago Bulls,112
1218,"Wed, Apr 12, 2017",Toronto Raptors,98,Cleveland Cavaliers,83
1219,"Wed, Apr 12, 2017",Minnesota Timberwolves,118,Houston Rockets,123
1220,"Wed, Apr 12, 2017",Atlanta Hawks,86,Indiana Pacers,104
1221,"Wed, Apr 12, 2017",Dallas Mavericks,100,Memphis Grizzlies,93
1222,"Wed, Apr 12, 2017",Washington Wizards,102,Miami Heat,110
1223,"Wed, Apr 12, 2017",Philadelphia 76ers,113,New York Knicks,114
1224,"Wed, Apr 12, 2017",Denver Nuggets,111,Oklahoma City Thunder,105
1225,"Wed, Apr 12, 2017",Detroit Pistons,109,Orlando Magic,113
1226,"Wed, Apr 12, 2017",San Antonio Spurs,97,Utah Jazz,101
1227,"Wed, Apr 12, 2017",Los Angeles Lakers,94,Golden State Warriors,109
1228,"Wed, Apr 12, 2017",Sacramento Kings,95,Los Angeles Clippers,115
1229,"Wed, Apr 12, 2017",New Orleans Pelicans,103,Portland Trail Blazers,100
1231,"Sat, Apr 15, 2017",Indiana Pacers,108,Cleveland Cavaliers,109
1232,"Sat, Apr 15, 2017",Milwaukee Bucks,97,Toronto Raptors,83
1233,"Sat, Apr 15, 2017",Memphis Grizzlies,82,San Antonio Spurs,111
1234,"Sat, Apr 15, 2017",Utah Jazz,97,Los Angeles Clippers,95
1235,"Sun, Apr 16, 2017",Atlanta Hawks,107,Washington Wizards,114
1236,"Sun, Apr 16, 2017",Portland Trail Blazers,109,Golden State Warriors,121
1237,"Sun, Apr 16, 2017",Chicago Bulls,106,Boston Celtics,102
1238,"Sun, Apr 16, 2017",Oklahoma City Thunder,87,Houston Rockets,118
1239,"Mon, Apr 17, 2017",Indiana Pacers,111,Cleveland Cavaliers,117
1240,"Mon, Apr 17, 2017",Memphis Grizzlies,82,San Antonio Spurs,96
1241,"Tue, Apr 18, 2017",Milwaukee Bucks,100,Toronto Raptors,106
1242,"Tue, Apr 18, 2017",Chicago Bulls,111,Boston Celtics,97
1243,"Tue, Apr 18, 2017",Utah Jazz,91,Los Angeles Clippers,99
1244,"Wed, Apr 19, 2017",Atlanta Hawks,101,Washington Wizards,109
1245,"Wed, Apr 19, 2017",Oklahoma City Thunder,111,Houston Rockets,115
1246,"Wed, Apr 19, 2017",Portland Trail Blazers,81,Golden State Warriors,110
1247,"Thu, Apr 20, 2017",Cleveland Cavaliers,119,Indiana Pacers,114
1248,"Thu, Apr 20, 2017",Toronto Raptors,77,Milwaukee Bucks,104
1249,"Thu, Apr 20, 2017",San Antonio Spurs,94,Memphis Grizzlies,105
1250,"Fri, Apr 21, 2017",Boston Celtics,104,Chicago Bulls,87
1251,"Fri, Apr 21, 2017",Houston Rockets,113,Oklahoma City Thunder,115
1252,"Fri, Apr 21, 2017",Los Angeles Clippers,111,Utah Jazz,106
1253,"Sat, Apr 22, 2017",Toronto Raptors,87,Milwaukee Bucks,76
1254,"Sat, Apr 22, 2017",Washington Wizards,98,Atlanta Hawks,116
1255,"Sat, Apr 22, 2017",San Antonio Spurs,108,Memphis Grizzlies,110
1256,"Sat, Apr 22, 2017",Golden State Warriors,119,Portland Trail Blazers,113
1257,"Sun, Apr 23, 2017",Cleveland Cavaliers,106,Indiana Pacers,102
1258,"Sun, Apr 23, 2017",Houston Rockets,113,Oklahoma City Thunder,109
1259,"Sun, Apr 23, 2017",Boston Celtics,104,Chicago Bulls,95
1260,"Sun, Apr 23, 2017",Los Angeles Clippers,98,Utah Jazz,105
1261,"Mon, Apr 24, 2017",Milwaukee Bucks,93,Toronto Raptors,118
1262,"Mon, Apr 24, 2017",Washington Wizards,101,Atlanta Hawks,111
1263,"Mon, Apr 24, 2017",Golden State Warriors,128,Portland Trail Blazers,103
1264,"Tue, Apr 25, 2017",Oklahoma City Thunder,99,Houston Rockets,105
1265,"Tue, Apr 25, 2017",Memphis Grizzlies,103,San Antonio Spurs,116
1266,"Tue, Apr 25, 2017",Utah Jazz,96,Los Angeles Clippers,92
1267,"Wed, Apr 26, 2017",Atlanta Hawks,99,Washington Wizards,103
1268,"Wed, Apr 26, 2017",Chicago Bulls,97,Boston Celtics,108
1269,"Thu, Apr 27, 2017",Toronto Raptors,92,Milwaukee Bucks,89
1270,"Thu, Apr 27, 2017",San Antonio Spurs,103,Memphis Grizzlies,96
1271,"Fri, Apr 28, 2017",Washington Wizards,115,Atlanta Hawks,99
1272,"Fri, Apr 28, 2017",Boston Celtics,105,Chicago Bulls,83
1273,"Fri, Apr 28, 2017",Los Angeles Clippers,98,Utah Jazz,93
1274,"Sun, Apr 30, 2017",Washington Wizards,111,Boston Celtics,123
1275,"Sun, Apr 30, 2017",Utah Jazz,104,Los Angeles Clippers,91
1276,"Mon, May 1, 2017",Toronto Raptors,105,Cleveland Cavaliers,116
1277,"Mon, May 1, 2017",Houston Rockets,126,San Antonio Spurs,99
1278,"Tue, May 2, 2017",Washington Wizards,119,Boston Celtics,129
1279,"Tue, May 2, 2017",Utah Jazz,94,Golden State Warriors,106
1280,"Wed, May 3, 2017",Toronto Raptors,103,Cleveland Cavaliers,125
1281,"Wed, May 3, 2017",Houston Rockets,96,San Antonio Spurs,121
1282,"Thu, May 4, 2017",Boston Celtics,89,Washington Wizards,116
1283,"Thu, May 4, 2017",Utah Jazz,104,Golden State Warriors,115
1284,"Fri, May 5, 2017",Cleveland Cavaliers,115,Toronto Raptors,94
1285,"Fri, May 5, 2017",San Antonio Spurs,103,Houston Rockets,92
1286,"Sat, May 6, 2017",Golden State Warriors,102,Utah Jazz,91
1287,"Sun, May 7, 2017",Cleveland Cavaliers,109,Toronto Raptors,102
1288,"Sun, May 7, 2017",Boston Celtics,102,Washington Wizards,121
1289,"Sun, May 7, 2017",San Antonio Spurs,104,Houston Rockets,125
1290,"Mon, May 8, 2017",Golden State Warriors,121,Utah Jazz,95
1291,"Tue, May 9, 2017",Houston Rockets,107,San Antonio Spurs,110
1292,"Wed, May 10, 2017",Washington Wizards,101,Boston Celtics,123
1293,"Thu, May 11, 2017",San Antonio Spurs,114,Houston Rockets,75
1294,"Fri, May 12, 2017",Boston Celtics,91,Washington Wizards,92
1295,"Sun, May 14, 2017",San Antonio Spurs,111,Golden State Warriors,113
1296,"Mon, May 15, 2017",Washington Wizards,105,Boston Celtics,115
1297,"Tue, May 16, 2017",San Antonio Spurs,100,Golden State Warriors,136
1298,"Wed, May 17, 2017",Cleveland Cavaliers,117,Boston Celtics,104
1299,"Fri, May 19, 2017",Cleveland Cavaliers,130,Boston Celtics,86
1300,"Sat, May 20, 2017",Golden State Warriors,120,San Antonio Spurs,108
1301,"Sun, May 21, 2017",Boston Celtics,111,Cleveland Cavaliers,108
1302,"Mon, May 22, 2017",Golden State Warriors,129,San Antonio Spurs,115
1303,"Tue, May 23, 2017",Boston Celtics,99,Cleveland Cavaliers,112
1304,"Thu, May 25, 2017",Cleveland Cavaliers,135,Boston Celtics,102
1305,"Thu, Jun 1, 2017",Cleveland Cavaliers,91,Golden State Warriors,113
1306,"Sun, Jun 4, 2017",Cleveland Cavaliers,113,Golden State Warriors,132
1307,"Wed, Jun 7, 2017",Golden State Warriors,118,Cleveland Cavaliers,113
1308,"Fri, Jun 9, 2017",Golden State Warriors,116,Cleveland Cavaliers,137
1309,"Mon, Jun 12, 2017",Cleveland Cavaliers,120,Golden State Warriors,129
